player_id,elo,date
104607,101,20170102
105561,99,20170102
104259,100,20170102
104291,100,20170102
104259,101,20170102
104291,99,20170102
104597,100,20170102
103893,100,20170102
104597,101,20170102
103893,99,20170102
105589,100,20170102
103908,100,20170102
105589,101,20170102
103908,99,20170102
104918,100,20170102
104871,100,20170102
104918,101,20170102
104871,99,20170102
104925,102,20170102
104547,100,20170102
103285,102,20170102
105963,100,20170102
104269,102,20170102
105676,100,20170102
103333,102,20170102
111575,100,20170102
104542,102,20170102
104460,100,20170102
104607,102,20170102
106210,100,20170102
104597,102,20170102
104259,100,20170102
104918,102,20170102
105589,100,20170102
104925,103,20170102
103285,101,20170102
104269,103,20170102
103333,101,20170102
104607,103,20170102
104542,101,20170102
104918,103,20170102
104597,101,20170102
104925,104,20170102
104269,102,20170102
104918,104,20170102
104607,102,20170102
104925,105,20170102
104918,103,20170102
104291,100,20170109
106043,99,20170109
104229,101,20170109
111575,99,20170109
105449,100,20170109
103565,98,20170109
105992,100,20170109
105992,101,20170109
104198,98,20170109
104677,100,20170109
104871,100,20170109
104677,99,20170109
103852,100,20170109
105030,100,20170109
103852,101,20170109
105030,99,20170109
105311,100,20170109
105311,101,20170109
105077,99,20170109
105454,100,20170109
105454,101,20170109
105487,98,20170109
110686,100,20170109
104898,100,20170109
110686,99,20170109
105173,100,20170109
104571,100,20170109
105173,99,20170109
111581,100,20170109
104460,101,20170109
111581,99,20170109
106210,101,20170109
104547,99,20170109
104545,100,20170109
104545,101,20170109
104291,99,20170109
105449,101,20170109
104229,100,20170109
106058,100,20170109
106058,101,20170109
105992,100,20170109
104871,101,20170109
103852,100,20170109
105311,102,20170109
105454,100,20170109
104898,101,20170109
103970,99,20170109
104571,101,20170109
104460,100,20170109
104907,100,20170109
106210,102,20170109
104907,99,20170109
105449,102,20170109
104545,100,20170109
106058,102,20170109
104871,100,20170109
105311,103,20170109
104898,100,20170109
104571,102,20170109
106210,101,20170109
106058,103,20170109
105449,101,20170109
105311,104,20170109
104571,101,20170109
106058,104,20170109
105311,103,20170109
104180,100,20170109
104678,99,20170109
105554,100,20170109
105554,101,20170109
105723,98,20170109
105064,100,20170109
103917,101,20170109
105064,99,20170109
105881,100,20170109
105881,101,20170109
106378,100,20170109
104180,101,20170109
105238,98,20170109
103893,100,20170109
104252,98,20170109
105932,100,20170109
111442,102,20170109
105932,99,20170109
104926,100,20170109
104259,101,20170109
104926,99,20170109
105723,99,20170109
105373,98,20170109
200282,100,20170109
105332,101,20170109
104999,101,20170109
104597,100,20170109
104719,100,20170109
105053,100,20170109
104719,101,20170109
105053,99,20170109
105554,102,20170109
106329,98,20170109
106331,100,20170109
105671,100,20170109
106331,99,20170109
104655,100,20170109
104655,101,20170109
103917,100,20170109
104180,102,20170109
105881,100,20170109
104678,100,20170109
103893,99,20170109
104259,102,20170109
111442,101,20170109
105723,100,20170109
200282,99,20170109
105807,100,20170109
105807,101,20170109
104999,100,20170109
105554,103,20170109
104719,100,20170109
106233,101,20170109
105671,99,20170109
104180,103,20170109
104655,100,20170109
104678,101,20170109
104259,101,20170109
105723,101,20170109
105807,100,20170109
105554,104,20170109
106233,100,20170109
104180,104,20170109
105554,103,20170109
104918,104,20170116
105011,98,20170116
126094,100,20170116
126094,101,20170116
104229,99,20170116
200282,100,20170116
105589,99,20170116
111460,100,20170116
105023,100,20170116
111460,99,20170116
104545,101,20170116
104505,98,20170116
104999,101,20170116
104198,97,20170116
104424,100,20170116
104291,100,20170116
104424,99,20170116
122330,100,20170116
122330,101,20170116
106298,99,20170116
104563,100,20170116
104607,103,20170116
104563,99,20170116
105992,101,20170116
103917,99,20170116
111511,100,20170116
106216,100,20170116
111511,101,20170116
106216,99,20170116
103819,100,20170116
103781,100,20170116
103819,101,20170116
103781,99,20170116
105041,100,20170116
105041,101,20170116
105077,98,20170116
104534,103,20170116
104719,99,20170116
104871,101,20170116
104597,99,20170116
105453,103,20170116
105723,100,20170116
104527,102,20170116
105373,97,20170116
105643,100,20170116
105449,102,20170116
105643,99,20170116
105902,100,20170116
103893,100,20170116
105902,99,20170116
104678,102,20170116
106000,98,20170116
106043,100,20170116
104655,99,20170116
104327,101,20170116
105032,99,20170116
104312,100,20170116
104312,101,20170116
103908,98,20170116
106401,100,20170116
106401,101,20170116
105671,98,20170116
104542,102,20170116
106329,97,20170116
105583,100,20170116
103565,97,20170116
111575,100,20170116
105173,98,20170116
106058,105,20170116
105732,98,20170116
106071,100,20170116
105064,98,20170116
103607,100,20170116
103607,101,20170116
105379,100,20170116
105554,104,20170116
105487,97,20170116
105668,100,20170116
105227,100,20170116
105668,99,20170116
104792,100,20170116
104792,101,20170116
106210,100,20170116
105238,99,20170116
106432,98,20170116
105385,100,20170116
105341,100,20170116
105385,101,20170116
105341,99,20170116
104259,102,20170116
105932,98,20170116
100644,100,20170116
100644,101,20170116
104898,99,20170116
126207,100,20170116
105062,100,20170116
126207,101,20170116
105062,99,20170116
104571,102,20170116
104022,100,20170116
104745,102,20170116
104252,97,20170116
105550,100,20170116
105138,105,20170116
105550,99,20170116
106109,100,20170116
106415,100,20170116
106109,99,20170116
124014,100,20170116
106421,102,20170116
117357,100,20170116
103970,100,20170116
117357,99,20170116
104468,100,20170116
111581,98,20170116
104297,101,20170116
111577,99,20170116
126203,100,20170116
104180,105,20170116
126203,99,20170116
105683,102,20170116
104460,99,20170116
106233,101,20170116
105526,98,20170116
111442,102,20170116
105311,102,20170116
103163,100,20170116
105332,102,20170116
103163,99,20170116
104926,100,20170116
103852,99,20170116
103333,102,20170116
104547,98,20170116
106225,100,20170116
106361,100,20170116
106225,101,20170116
106361,99,20170116
104098,100,20170116
103285,102,20170116
104098,99,20170116
124187,100,20170116
105676,101,20170116
124187,99,20170116
105777,106,20170116
106331,98,20170116
111202,101,20170116
105952,99,20170116
104122,100,20170116
104122,101,20170116
105430,98,20170116
104755,100,20170116
106425,100,20170116
104755,101,20170116
106425,99,20170116
105166,100,20170116
105807,101,20170116
105166,99,20170116
106378,101,20170116
105053,98,20170116
104797,100,20170116
104471,100,20170116
104797,101,20170116
104471,99,20170116
104925,106,20170116
104269,101,20170116
104918,105,20170116
126094,100,20170116
105023,101,20170116
200282,99,20170116
104999,102,20170116
104545,100,20170116
104291,101,20170116
122330,100,20170116
104607,104,20170116
105992,100,20170116
103819,102,20170116
111511,100,20170116
105041,102,20170116
104534,102,20170116
105453,104,20170116
104871,100,20170116
104527,103,20170116
105449,101,20170116
104678,103,20170116
103893,99,20170116
104327,102,20170116
106043,99,20170116
104312,102,20170116
106401,100,20170116
104542,103,20170116
105583,99,20170116
106058,106,20170116
111575,99,20170116
106071,101,20170116
103607,100,20170116
105554,105,20170116
105227,99,20170116
104792,102,20170116
105238,98,20170116
104259,103,20170116
105385,100,20170116
100644,102,20170116
126207,100,20170116
104745,103,20170116
104571,101,20170116
105138,106,20170116
106415,99,20170116
103970,101,20170116
124014,99,20170116
104468,101,20170116
104297,100,20170116
105683,103,20170116
104180,104,20170116
106233,102,20170116
111442,101,20170116
105332,103,20170116
104926,99,20170116
103333,103,20170116
106225,100,20170116
105676,102,20170116
103285,101,20170116
105777,107,20170116
111202,100,20170116
104755,102,20170116
104122,100,20170116
105807,102,20170116
106378,100,20170116
104797,102,20170116
104925,105,20170116
104918,106,20170116
105023,100,20170116
104999,103,20170116
104291,100,20170116
103819,103,20170116
104607,103,20170116
105453,105,20170116
105041,101,20170116
104527,104,20170116
104678,102,20170116
104312,103,20170116
104327,101,20170116
104542,104,20170116
106058,105,20170116
105554,106,20170116
106071,100,20170116
104792,103,20170116
104259,102,20170116
104745,104,20170116
100644,101,20170116
105138,107,20170116
103970,100,20170116
105683,104,20170116
104468,100,20170116
106233,103,20170116
105332,102,20170116
105676,103,20170116
103333,102,20170116
105777,108,20170116
104755,101,20170116
104797,103,20170116
105807,101,20170116
104999,104,20170116
104918,105,20170116
103819,104,20170116
105453,104,20170116
104527,105,20170116
104312,102,20170116
104542,105,20170116
105554,105,20170116
104745,105,20170116
104792,102,20170116
105683,105,20170116
105138,106,20170116
105676,104,20170116
106233,102,20170116
105777,109,20170116
104797,102,20170116
103819,105,20170116
104999,103,20170116
104527,106,20170116
104542,104,20170116
104745,106,20170116
105683,104,20170116
105777,110,20170116
105676,103,20170116
103819,106,20170116
104527,105,20170116
104745,107,20170116
105777,109,20170116
103819,107,20170116
104745,106,20170116
111797,100,20170203
105497,100,20170203
111797,101,20170203
105497,99,20170203
106426,100,20170203
106232,100,20170203
106426,101,20170203
106232,99,20170203
144642,100,20170203
144773,100,20170203
144642,101,20170203
144773,99,20170203
200572,100,20170203
111797,102,20170203
200572,99,20170203
200075,100,20170203
105311,103,20170203
200075,99,20170203
105671,99,20170203
104534,101,20170203
106393,100,20170203
131951,100,20170203
106393,101,20170203
131951,99,20170203
105155,100,20170203
105155,101,20170203
200075,98,20170203
106026,101,20170203
110686,98,20170203
106368,100,20170203
104907,98,20170203
106368,101,20170203
110686,97,20170203
106026,102,20170203
104907,97,20170203
105877,100,20170203
122669,100,20170203
105877,101,20170203
122669,99,20170203
105933,100,20170203
105273,100,20170203
105933,101,20170203
105273,99,20170203
105933,102,20170203
122669,98,20170203
105271,100,20170203
122635,100,20170203
105271,101,20170203
122635,99,20170203
105806,100,20170203
111794,100,20170203
105806,101,20170203
111794,99,20170203
128034,100,20170203
106000,99,20170203
128034,99,20170203
106000,100,20170203
111794,98,20170203
105493,100,20170203
105493,101,20170203
128034,98,20170203
104494,100,20170203
125802,100,20170203
104494,101,20170203
125802,99,20170203
106078,100,20170203
105657,100,20170203
106078,101,20170203
105657,99,20170203
105657,100,20170203
125802,98,20170203
106078,102,20170203
104494,100,20170203
122109,100,20170203
111202,101,20170203
122109,99,20170203
117353,100,20170203
104797,103,20170203
117353,99,20170203
126952,100,20170203
104797,104,20170203
126952,99,20170203
105226,100,20170203
105373,98,20170203
105226,99,20170203
105916,100,20170203
105916,101,20170203
106075,100,20170203
105916,102,20170203
105373,97,20170203
106175,100,20170203
132040,100,20170203
106175,101,20170203
132040,99,20170203
105334,100,20170203
106180,100,20170203
105334,101,20170203
106180,99,20170203
132028,100,20170203
106175,102,20170203
132028,99,20170203
105467,100,20170203
105467,101,20170203
132040,98,20170203
137018,100,20170203
104656,100,20170203
137018,101,20170203
104656,99,20170203
105985,100,20170203
200621,100,20170203
105985,101,20170203
200621,99,20170203
105985,102,20170203
137018,100,20170203
108786,100,20170203
200621,100,20170203
108786,99,20170203
105156,100,20170203
108763,100,20170203
105156,101,20170203
108763,99,20170203
105656,100,20170203
106198,100,20170203
105656,101,20170203
106198,99,20170203
105656,102,20170203
105156,100,20170203
123965,100,20170203
123965,101,20170203
108763,98,20170203
105707,100,20170203
105132,100,20170203
105707,101,20170203
105132,99,20170203
144750,100,20170203
104901,100,20170203
144750,101,20170203
104901,99,20170203
144940,100,20170203
144750,102,20170203
144940,99,20170203
104901,100,20170203
105707,100,20170203
144814,100,20170203
105932,99,20170203
144814,99,20170203
105349,100,20170203
106106,100,20170203
105349,101,20170203
106106,99,20170203
200325,100,20170203
105932,100,20170203
200325,99,20170203
126609,100,20170203
106106,100,20170203
126609,99,20170203
105812,100,20170203
202165,100,20170203
105812,101,20170203
202165,99,20170203
104604,100,20170203
105177,100,20170203
104604,101,20170203
105177,99,20170203
104604,102,20170203
105812,100,20170203
200045,100,20170203
202165,100,20170203
200045,99,20170203
127143,100,20170203
104895,100,20170203
127143,101,20170203
104895,99,20170203
103600,100,20170203
106397,100,20170203
103600,101,20170203
106397,99,20170203
106397,100,20170203
104895,98,20170203
105827,100,20170203
145003,100,20170203
105827,101,20170203
145003,99,20170203
105182,100,20170203
126689,100,20170203
105182,101,20170203
126689,99,20170203
105827,102,20170203
105182,100,20170203
200272,100,20170203
202219,100,20170203
200272,101,20170203
202219,99,20170203
104233,100,20170203
144760,100,20170203
104233,101,20170203
144760,99,20170203
105149,100,20170203
126526,100,20170203
105149,101,20170203
126526,99,20170203
104233,102,20170203
105149,100,20170203
105250,100,20170203
126526,100,20170203
105250,99,20170203
108739,100,20170203
106250,100,20170203
108739,101,20170203
106250,99,20170203
105688,100,20170203
105499,100,20170203
105688,101,20170203
105499,99,20170203
126204,100,20170203
105499,100,20170203
126204,99,20170203
104882,100,20170203
200031,100,20170203
104882,101,20170203
200031,99,20170203
104813,100,20170203
106033,100,20170203
104813,101,20170203
106033,99,20170203
104813,102,20170203
200031,98,20170203
103531,100,20170203
105798,100,20170203
103531,101,20170203
105798,99,20170203
106342,100,20170203
134770,100,20170203
106342,99,20170203
126340,100,20170203
108761,100,20170203
126340,101,20170203
108761,99,20170203
202382,100,20170203
144854,100,20170203
202382,101,20170203
144854,99,20170203
123915,100,20170203
126340,102,20170203
123915,99,20170203
103499,100,20170203
105566,100,20170203
103499,101,20170203
105566,99,20170203
103529,100,20170203
103875,100,20170203
103529,101,20170203
103875,99,20170203
106085,100,20170203
120792,100,20170203
106085,101,20170203
120792,99,20170203
108782,100,20170203
105566,100,20170203
108782,99,20170203
106035,100,20170203
104291,101,20170203
106035,99,20170203
105113,100,20170203
144826,100,20170203
105113,101,20170203
144826,99,20170203
104291,102,20170203
105113,100,20170203
106035,100,20170203
144826,98,20170203
117356,100,20170203
117365,100,20170203
117356,101,20170203
117365,99,20170203
104947,100,20170203
144949,100,20170203
104947,101,20170203
144949,99,20170203
104947,102,20170203
117365,98,20170203
123795,100,20170203
123315,100,20170203
123795,101,20170203
123315,99,20170203
138846,100,20170203
106392,100,20170203
138846,101,20170203
106392,99,20170203
122533,100,20170203
124023,100,20170203
122533,101,20170203
124023,99,20170203
122533,102,20170203
138846,100,20170203
104816,100,20170203
104816,101,20170203
106392,98,20170203
103893,100,20170203
105550,98,20170203
104312,103,20170203
104122,99,20170203
104122,100,20170203
103893,99,20170203
104926,100,20170203
105550,97,20170203
104327,102,20170203
104259,101,20170203
100644,102,20170203
105963,99,20170203
104327,103,20170203
100644,101,20170203
105074,100,20170203
105074,101,20170203
104999,102,20170203
133430,100,20170203
105554,106,20170203
133430,99,20170203
105577,100,20170203
106378,99,20170203
105577,101,20170203
105554,105,20170203
106378,100,20170203
133430,98,20170203
111442,102,20170203
106210,99,20170203
105596,100,20170203
106401,101,20170203
105596,99,20170203
106210,100,20170203
105032,98,20170203
111442,103,20170203
105596,98,20170203
105015,100,20170203
105015,101,20170203
105807,100,20170203
105302,100,20170203
105138,107,20170203
105302,99,20170203
105138,108,20170203
105015,100,20170203
105807,101,20170203
105254,98,20170203
106121,100,20170203
104755,102,20170203
106121,99,20170203
104468,101,20170203
106415,98,20170203
103917,100,20170203
106415,97,20170203
106034,100,20170203
106034,101,20170203
105732,97,20170203
104678,103,20170203
111575,98,20170203
104925,106,20170203
106421,101,20170203
105583,100,20170203
104505,97,20170203
102800,100,20170203
106421,102,20170203
102800,99,20170203
103843,100,20170203
106058,106,20170203
103843,99,20170203
105967,100,20170203
104545,101,20170203
105967,99,20170203
104847,100,20170203
105023,101,20170203
104847,99,20170203
134472,100,20170203
105449,102,20170203
134472,99,20170203
123921,100,20170206
105732,98,20170206
123921,99,20170206
104735,100,20170206
106421,103,20170206
104735,99,20170206
106296,100,20170206
104269,102,20170206
106296,99,20170206
105379,101,20170206
106432,97,20170206
104672,100,20170206
103908,99,20170206
104672,99,20170206
104871,101,20170206
104719,98,20170206
104932,100,20170206
104932,101,20170206
104999,101,20170206
105011,99,20170206
111460,98,20170206
106137,100,20170206
104291,103,20170206
106137,99,20170206
103898,100,20170206
103852,100,20170206
103898,99,20170206
105332,103,20170206
111575,97,20170206
104460,100,20170206
104198,96,20170206
104542,105,20170206
105732,97,20170206
106421,104,20170206
104269,101,20170206
100644,102,20170206
105379,100,20170206
104871,102,20170206
103908,98,20170206
104932,102,20170206
105011,98,20170206
104755,103,20170206
104291,102,20170206
105332,104,20170206
103852,99,20170206
104460,101,20170206
105227,98,20170206
104542,106,20170206
106421,103,20170206
100644,103,20170206
104871,101,20170206
104755,104,20170206
104932,101,20170206
105332,105,20170206
104460,100,20170206
100644,104,20170206
104542,105,20170206
104755,105,20170206
105332,104,20170206
100644,105,20170206
104755,104,20170206
104268,100,20170206
104268,101,20170206
105561,98,20170206
106148,100,20170206
106148,101,20170206
104297,99,20170206
104117,100,20170206
104117,101,20170206
106329,96,20170206
105051,100,20170206
106006,100,20170206
105051,101,20170206
106006,99,20170206
106044,100,20170206
105819,100,20170206
106044,101,20170206
105819,99,20170206
104330,100,20170206
104330,101,20170206
105238,97,20170206
105952,100,20170206
105877,100,20170206
103794,100,20170206
105053,99,20170206
103794,99,20170206
104386,100,20170206
104593,100,20170206
104386,101,20170206
104593,99,20170206
105589,100,20170206
104547,97,20170206
105943,100,20170206
105154,100,20170206
105943,101,20170206
105154,99,20170206
105413,100,20170206
103607,101,20170206
105413,99,20170206
105077,99,20170206
104268,100,20170206
106148,102,20170206
104117,100,20170206
103893,100,20170206
105051,100,20170206
104330,102,20170206
106044,100,20170206
105952,101,20170206
105053,98,20170206
105064,99,20170206
104386,100,20170206
105943,102,20170206
105589,99,20170206
103607,102,20170206
103333,101,20170206
105077,100,20170206
106148,101,20170206
103893,101,20170206
104330,101,20170206
105064,100,20170206
105952,100,20170206
103607,103,20170206
105943,101,20170206
103893,102,20170206
105077,99,20170206
103607,104,20170206
105064,99,20170206
103607,105,20170206
103893,101,20170206
200247,100,20170206
105430,99,20170206
200247,99,20170206
104312,104,20170206
106000,99,20170206
109739,100,20170206
104327,104,20170206
109739,99,20170206
105649,100,20170206
104559,100,20170206
105649,101,20170206
104559,99,20170206
106311,100,20170206
104022,101,20170206
106311,99,20170206
106288,100,20170206
104180,105,20170206
106288,99,20170206
104678,104,20170206
117356,100,20170206
106220,100,20170206
104898,100,20170206
106220,99,20170206
105668,100,20170206
104534,100,20170206
105373,98,20170206
105723,99,20170206
104978,100,20170206
104978,101,20170206
103843,98,20170206
105932,101,20170206
105173,97,20170206
105676,104,20170206
105430,98,20170206
104327,105,20170206
104312,103,20170206
105138,109,20170206
105649,100,20170206
104180,106,20170206
104022,100,20170206
104678,105,20170206
104898,99,20170206
105777,110,20170206
105668,99,20170206
105373,99,20170206
104978,100,20170206
105932,102,20170206
106233,101,20170206
105676,105,20170206
104327,104,20170206
105138,110,20170206
104180,105,20170206
105777,111,20170206
104678,104,20170206
105932,103,20170206
105373,98,20170206
105676,106,20170206
105138,109,20170206
105777,112,20170206
105932,102,20170206
105777,113,20170206
105676,105,20170206
105238,98,20170213
104386,99,20170213
105819,100,20170213
105952,99,20170213
105589,100,20170213
103893,100,20170213
105561,99,20170213
104297,98,20170213
104919,100,20170213
104919,101,20170213
105671,98,20170213
105077,100,20170213
105550,96,20170213
103990,100,20170213
103990,101,20170213
104926,99,20170213
106329,97,20170213
103607,104,20170213
104122,101,20170213
106075,99,20170213
105311,104,20170213
104547,96,20170213
105643,100,20170213
103565,96,20170213
106043,100,20170213
105487,96,20170213
105238,99,20170213
104655,98,20170213
105589,101,20170213
105819,99,20170213
105807,102,20170213
105561,98,20170213
105077,101,20170213
104919,100,20170213
106329,98,20170213
103990,100,20170213
104122,102,20170213
103970,99,20170213
105311,105,20170213
105643,99,20170213
105453,105,20170213
106043,99,20170213
105238,100,20170213
105589,100,20170213
105807,103,20170213
105077,100,20170213
104122,103,20170213
106329,97,20170213
105453,106,20170213
105311,104,20170213
105238,101,20170213
105807,102,20170213
105453,107,20170213
104122,102,20170213
105238,102,20170213
105453,106,20170213
106415,98,20170213
104198,95,20170213
124187,100,20170213
111577,98,20170213
105385,101,20170213
105173,96,20170213
105992,101,20170213
104505,96,20170213
104731,100,20170213
106000,100,20170213
104731,99,20170213
104327,105,20170213
105430,97,20170213
105985,103,20170213
106071,99,20170213
105062,100,20170213
103794,98,20170213
105065,100,20170213
105065,101,20170213
126207,99,20170213
126203,100,20170213
104229,98,20170213
105051,101,20170213
105166,98,20170213
105932,103,20170213
111442,102,20170213
104545,102,20170213
106415,97,20170213
105385,102,20170213
124187,99,20170213
105992,102,20170213
105023,100,20170213
106000,101,20170213
104327,104,20170213
105062,101,20170213
105985,102,20170213
105449,103,20170213
105065,100,20170213
105051,102,20170213
126203,99,20170213
105932,104,20170213
103333,100,20170213
105385,103,20170213
104545,101,20170213
105992,103,20170213
106000,100,20170213
105062,102,20170213
105449,102,20170213
105932,105,20170213
105051,101,20170213
105992,104,20170213
105385,102,20170213
105932,106,20170213
105062,101,20170213
105992,105,20170213
105932,105,20170213
106233,102,20170213
100644,104,20170213
104468,102,20170213
103917,99,20170213
105732,98,20170213
103852,98,20170213
105539,100,20170213
105539,101,20170213
104719,97,20170213
105676,106,20170213
105723,98,20170213
104898,100,20170213
104252,96,20170213
104797,105,20170213
105379,99,20170213
105777,114,20170213
104999,100,20170213
104259,102,20170213
106298,98,20170213
105373,99,20170213
104269,100,20170213
104755,105,20170213
104678,103,20170213
104607,104,20170213
105657,99,20170213
126774,100,20170213
104542,106,20170213
126774,99,20170213
134868,100,20170213
104180,106,20170213
134868,99,20170213
106432,98,20170213
111575,96,20170213
105227,99,20170213
105332,103,20170213
106233,103,20170213
104468,101,20170213
105732,99,20170213
105539,100,20170213
105676,107,20170213
104898,99,20170213
105777,115,20170213
104797,104,20170213
105373,100,20170213
104259,101,20170213
104607,105,20170213
104755,104,20170213
104542,107,20170213
104180,105,20170213
105227,100,20170213
106432,97,20170213
105732,100,20170213
106233,102,20170213
105676,108,20170213
105777,114,20170213
104607,106,20170213
105373,99,20170213
104542,108,20170213
105227,99,20170213
105676,109,20170213
105732,99,20170213
104542,109,20170213
104607,105,20170213
104542,110,20170213
105676,108,20170213
104810,100,20170217
104251,100,20170217
104810,101,20170217
104251,99,20170217
200059,100,20170217
105359,100,20170217
200059,101,20170217
105359,99,20170217
134120,100,20170217
104810,102,20170217
134120,99,20170217
111190,100,20170217
105448,100,20170217
111190,101,20170217
105448,99,20170217
105385,103,20170220
103333,99,20170220
117361,100,20170220
126203,100,20170220
117361,99,20170220
105932,106,20170220
103163,98,20170220
104327,105,20170220
106071,98,20170220
106058,107,20170220
105430,96,20170220
104198,96,20170220
104460,99,20170220
106293,100,20170220
106415,98,20170220
106293,99,20170220
111578,100,20170220
105449,103,20170220
111578,99,20170220
105223,100,20170220
105223,101,20170220
104731,98,20170220
106000,101,20170220
104505,95,20170220
111577,99,20170220
105062,100,20170220
105023,101,20170220
104534,99,20170220
106378,101,20170220
105173,95,20170220
104229,99,20170220
106216,98,20170220
106432,98,20170220
105053,97,20170220
105683,105,20170220
105065,99,20170220
105385,104,20170220
126203,99,20170220
104327,106,20170220
105932,105,20170220
106058,108,20170220
104198,95,20170220
105449,104,20170220
106415,97,20170220
105223,102,20170220
106000,100,20170220
105023,102,20170220
111577,98,20170220
106378,102,20170220
104229,98,20170220
105683,106,20170220
106432,97,20170220
105385,105,20170220
104327,105,20170220
106058,109,20170220
105449,103,20170220
105223,103,20170220
105023,101,20170220
105683,107,20170220
106378,101,20170220
106058,110,20170220
105385,104,20170220
105683,108,20170220
105223,102,20170220
106058,111,20170220
105683,107,20170220
105011,99,20170220
126094,99,20170220
103898,100,20170220
133430,97,20170220
104468,102,20170220
111575,95,20170220
104291,103,20170220
105723,97,20170220
105613,100,20170220
105613,101,20170220
105539,99,20170220
103917,100,20170220
100644,103,20170220
106421,104,20170220
105332,102,20170220
105526,99,20170220
104871,100,20170220
105379,100,20170220
103908,97,20170220
104755,105,20170220
104898,98,20170220
104022,101,20170220
126774,98,20170220
104660,100,20170220
104660,101,20170220
106210,99,20170220
104542,111,20170220
105011,98,20170220
104468,103,20170220
103898,99,20170220
106401,102,20170220
104291,102,20170220
105613,102,20170220
103917,99,20170220
106421,105,20170220
105526,98,20170220
106298,99,20170220
105379,99,20170220
104755,106,20170220
104022,100,20170220
104792,103,20170220
104660,100,20170220
104542,112,20170220
104468,102,20170220
106401,103,20170220
105613,101,20170220
106298,100,20170220
106421,104,20170220
104755,107,20170220
104792,102,20170220
104542,113,20170220
